Id,Probability
7826,0.21726872
7827,0.4439663
7828,0.5468942
7829,0.065918736
7830,0.32586294
7831,0.6799255
7832,0.4977222
7833,0.4084499
7834,0.05064392
7835,0.17436117
7836,0.12516685
7837,0.6561798
7838,0.2623984
7839,0.71713144
7840,0.7338243
7841,0.7396424
7842,0.17339446
7843,0.19506001
7844,0.25701228
7845,0.9484134
7846,0.7449806
7847,0.46984184
7848,0.80707884
7849,0.2275564
7850,0.8117729
7851,0.071985036
7852,0.7744234
7853,0.16574699
7854,0.13070618
7855,0.065860786
7856,0.28295863
7857,0.05652189
7858,0.26280946
7859,0.6341322
7860,0.9451771
7861,0.38736343
7862,0.08045161
7863,0.11862002
7864,0.3755698
7865,0.20901136
7866,0.18424205
7867,0.2928375
7868,0.1887009
7869,0.04104565
7870,0.35332802
7871,0.18091749
7872,0.38354233
7873,0.5924545
7874,0.36778855
7875,0.24577501
7876,0.088711835
7877,0.52890176
7878,0.5567176
7879,0.14888676
7880,0.1894577
7881,0.2562786
7882,0.7173068
7883,0.8561861
7884,0.14037575
7885,0.10691561
7886,0.35039577
7887,0.055482544
7888,0.4046727
7889,0.91134715
7890,0.15044272
7891,0.6366708
7892,0.05616597
7893,0.61654264
7894,0.25744516
7895,0.7655485
7896,0.15167028
7897,0.40222907
7898,0.83054316
7899,0.032472238
7900,0.31176108
7901,0.1758897
7902,0.16269232
7903,0.12258051
7904,0.6266591
7905,0.2867703
7906,0.05635993
7907,0.95949495
7908,0.97628707
7909,0.8869524
7910,0.6343125
7911,0.3463726
7912,0.180234
7913,0.03747348
7914,0.056796107
7915,0.4959097
7916,0.16023771
7917,0.18694782
7918,0.070396565
7919,0.21804251
7920,0.9011653
7921,0.29045233
7922,0.9815021
7923,0.13452964
7924,0.1880529
7925,0.15223935
7926,0.13863353
7927,0.97613347
7928,0.3246946
7929,0.22427677
7930,0.28829342
7931,0.49868318
7932,0.39756727
7933,0.12792447
7934,0.3177862
7935,0.49756244
7936,0.39508778
7937,0.11896426
7938,0.13768864
7939,0.44457757
7940,0.10383197
7941,0.809081
7942,0.5983988
7943,0.24683405
7944,0.11774453
7945,0.90828824
7946,0.11246034
7947,0.034129877
7948,0.5891357
7949,0.40091825
7950,0.2402572
7951,0.6356845
7952,0.24460405
7953,0.712632
7954,0.72412
7955,0.91615605
7956,0.04264317
7957,0.109908946
7958,0.31376493
7959,0.10302899
7960,0.57146555
7961,0.05324637
7962,0.08178775
7963,0.13399713
7964,0.11068416
7965,0.14169085
7966,0.77656615
7967,0.24298392
7968,0.0924008
7969,0.25181615
7970,0.13031739
7971,0.2680924
7972,0.049933974
7973,0.75485116
7974,0.33324033
7975,0.20885949
7976,0.05894878
7977,0.50164735
7978,0.22075647
7979,0.18800125
7980,0.17236204
7981,0.9345916
7982,0.6077131
7983,0.24816482
7984,0.29986033
7985,0.2282257
7986,0.09444692
7987,0.34072918
7988,0.038128376
7989,0.76306945
7990,0.74853534
7991,0.3040552
7992,0.055263557
7993,0.4695051
7994,0.05302003
7995,0.6277322
7996,0.30098984
7997,0.13370143
7998,0.16202645
7999,0.19837482
8000,0.41834593
8001,0.7055559
8002,0.95096457
8003,0.15508986
8004,0.40160835
8005,0.057858016
8006,0.1283339
8007,0.35176277
8008,0.68617845
8009,0.05724471
8010,0.16518937
8011,0.2105974
8012,0.4112706
8013,0.93202704
8014,0.5473278
8015,0.9793028
8016,0.06391357
8017,0.074740425
8018,0.25032243
8019,0.9633977
8020,0.8342146
8021,0.09624075
8022,0.24039383
8023,0.36934513
8024,0.15622123
8025,0.096293986
8026,0.362691
8027,0.04791323
8028,0.53880024
8029,0.06390407
8030,0.9654199
8031,0.043071132
8032,0.3217842
8033,0.17405361
8034,0.51181185
8035,0.9123153
8036,0.049377844
8037,0.24384552
8038,0.6871718
8039,0.23750623
8040,0.22303614
8041,0.23942865
8042,0.9282062
8043,0.49705574
8044,0.15426418
8045,0.37685773
8046,0.19747485
8047,0.9173381
8048,0.6740546
8049,0.11945843
8050,0.9312872
8051,0.65584356
8052,0.18899125
8053,0.20420997
8054,0.6491329
8055,0.4103934
8056,0.08951428
8057,0.36756936
8058,0.10854658
8059,0.95956266
8060,0.039114345
8061,0.09658013
8062,0.3151635
8063,0.5804437
8064,0.59171176
8065,0.5794699
8066,0.83017343
8067,0.9526515
8068,0.07258957
8069,0.16403778
8070,0.58534425
8071,0.49493152
8072,0.18252125
8073,0.14919958
8074,0.21476607
8075,0.97192806
8076,0.38889074
8077,0.20643735
8078,0.4334482
8079,0.17559287
8080,0.11439221
8081,0.18139891
8082,0.1782847
8083,0.46765357
8084,0.50979453
8085,0.9248901
8086,0.12915933
8087,0.8612415
8088,0.12700696
8089,0.11314421
8090,0.41569862
8091,0.5474387
8092,0.4550954
8093,0.33888686
8094,0.23824851
8095,0.28182995
8096,0.38203436
8097,0.06594126
8098,0.6944636
8099,0.64875376
8100,0.86933583
8101,0.19002654
8102,0.4312141
8103,0.03380296
8104,0.2545479
8105,0.21540649
8106,0.26490548
8107,0.054547597
8108,0.12887354
8109,0.7897002
8110,0.30916804
8111,0.15677685
8112,0.06479794
8113,0.11684301
8114,0.15478873
8115,0.43656147
8116,0.29789662
8117,0.15345743
8118,0.16475219
8119,0.56181514
8120,0.5474584
8121,0.21449466
8122,0.371352
8123,0.9358916
8124,0.0712704
8125,0.46700743
8126,0.36256197
8127,0.2578423
8128,0.14401622
8129,0.85506386
8130,0.12563826
8131,0.029859338
8132,0.21562651
8133,0.9490253
8134,0.18414655
8135,0.5547363
8136,0.053199545
8137,0.09023033
8138,0.83188987
8139,0.56808597
8140,0.08574482
8141,0.61851764
8142,0.17613384
8143,0.4681525
8144,0.15188383
8145,0.34549853
8146,0.1545715
8147,0.4982524
8148,0.0909835
8149,0.16969751
8150,0.13273296
8151,0.7909313
8152,0.25280872
8153,0.7226884
8154,0.47307813
8155,0.1121763
8156,0.6138537
8157,0.105486214
8158,0.5435228
8159,0.5144201
8160,0.94464743
8161,0.11635645
8162,0.9484263
8163,0.15345663
8164,0.16493432
8165,0.14625126
8166,0.85218394
8167,0.034970544
8168,0.6589047
8169,0.16970374
8170,0.46760243
8171,0.2571371
8172,0.6203726
8173,0.9270994
8174,0.10933189
8175,0.073278576
8176,0.9713613
8177,0.09364564
8178,0.13477434
8179,0.18239853
8180,0.8502705
8181,0.061952133
8182,0.5398154
8183,0.50094944
8184,0.06929575
8185,0.6343444
8186,0.34602013
8187,0.1728986
8188,0.6585964
8189,0.3992178
8190,0.1620087
8191,0.34674856
8192,0.3551021
8193,0.11322607
8194,0.16272256
8195,0.114493564
8196,0.020613672
8197,0.17814834
8198,0.44562143
8199,0.6511034
8200,0.2879398
8201,0.10733005
8202,0.04570608
8203,0.12582825
8204,0.1325963
8205,0.13468277
8206,0.15891989
8207,0.93514055
8208,0.07660499
8209,0.08260324
8210,0.1533027
8211,0.24704605
8212,0.4618687
8213,0.16757299
8214,0.90623397
8215,0.39403507
8216,0.68428093
8217,0.52536684
8218,0.11976866
8219,0.059020497
8220,0.1432823
8221,0.19208173
8222,0.6619111
8223,0.79209864
8224,0.49233693
8225,0.10008646
8226,0.9502746
8227,0.67290115
8228,0.3176326
8229,0.95595264
8230,0.27898842
8231,0.26312244
8232,0.29653868
8233,0.03520171
8234,0.08849197
8235,0.28874558
8236,0.20185983
8237,0.41541585
8238,0.10051829
8239,0.64706147
8240,0.15416272
8241,0.5473729
8242,0.21724702
8243,0.107510895
8244,0.59734195
8245,0.42747775
8246,0.23796284
8247,0.04541346
8248,0.40470207
8249,0.20908105
8250,0.105869606
8251,0.04420824
8252,0.5287517
8253,0.10134938
8254,0.37513572
8255,0.8940704
8256,0.17725936
8257,0.028976584
8258,0.14627609
8259,0.17333278
8260,0.31167158
8261,0.5498945
8262,0.42164823
8263,0.20444457
8264,0.19359133
8265,0.4961867
8266,0.3429015
8267,0.13479935
8268,0.18226239
8269,0.029439285
8270,0.07835058
8271,0.3988434
8272,0.31505725
8273,0.29499274
8274,0.93000716
8275,0.22014381
8276,0.7500847
8277,0.2854674
8278,0.19775407
8279,0.74205375
8280,0.7145806
8281,0.6744702
8282,0.9560031
8283,0.18789238
8284,0.114061065
8285,0.13660032
8286,0.09819192
8287,0.090084314
8288,0.24266408
8289,0.19355182
8290,0.12039665
8291,0.14070275
8292,0.27811375
8293,0.18496181
8294,0.27529663
8295,0.1205043
8296,0.3125397
8297,0.048633028
8298,0.23162033
8299,0.032967
8300,0.3188676
8301,0.1515927
8302,0.40665463
8303,0.21888824
8304,0.50247717
8305,0.4559056
8306,0.07053271
8307,0.4594098
8308,0.8989954
8309,0.4442377
8310,0.97944266
8311,0.083641306
8312,0.09928032
8313,0.96673876
8314,0.113309346
8315,0.03568888
8316,0.7130164
8317,0.0738251
8318,0.15536353
8319,0.08432904
8320,0.9396449
8321,0.7079034
8322,0.94402254
8323,0.161734
8324,0.7231595
8325,0.038015496
8326,0.4399323
8327,0.15416022
8328,0.0705907
8329,0.8352633
8330,0.22787017
8331,0.13658823
8332,0.07733306
8333,0.08648335
8334,0.034244616
8335,0.054264814
8336,0.6858992
8337,0.20522588
8338,0.29278034
8339,0.07900577
8340,0.03795129
8341,0.26810634
8342,0.2716149
8343,0.11273382
8344,0.18616247
8345,0.32083362
8346,0.77934647
8347,0.10945867
8348,0.13341774
8349,0.15294868
8350,0.08316149
8351,0.13813569
8352,0.052507523
8353,0.26251712
8354,0.7028313
8355,0.060144372
8356,0.10129724
8357,0.4431328
8358,0.17858429
8359,0.14984961
8360,0.45841223
8361,0.18686293
8362,0.35158846
8363,0.55737036
8364,0.17742892
8365,0.33130237
8366,0.084116
8367,0.9519898
8368,0.13312088
8369,0.18393807
8370,0.42509237
8371,0.069334134
8372,0.8765206
8373,0.51542765
8374,0.24398491
8375,0.4042673
8376,0.475234
8377,0.30784905
8378,0.56959903
8379,0.09841631
8380,0.18238732
8381,0.10302783
8382,0.17651327
8383,0.09255447
8384,0.46484676
8385,0.25415605
8386,0.1888337
8387,0.052291576
8388,0.6207138
8389,0.15736096
8390,0.63201535
8391,0.083430104
8392,0.030436015
8393,0.13869855
8394,0.112100765
8395,0.28315282
8396,0.69224614
8397,0.27312633
8398,0.60006785
8399,0.14651234
8400,0.13312942
8401,0.067799345
8402,0.20607185
8403,0.39663744
8404,0.8817947
8405,0.14517649
8406,0.25331163
8407,0.04209984
8408,0.791438
8409,0.11525896
8410,0.67385644
8411,0.095812164
8412,0.09849527
8413,0.30687097
8414,0.07756524
8415,0.60510796
8416,0.03988189
8417,0.123389594
8418,0.59167045
8419,0.95769376
8420,0.7517272
8421,0.061096527
8422,0.7694595
8423,0.117164485
8424,0.439874
8425,0.49925274
8426,0.042245835
8427,0.098490104
8428,0.31737328
8429,0.8723711
8430,0.33368674
8431,0.082576305
8432,0.97090876
8433,0.04410166
8434,0.15379535
8435,0.7485552
8436,0.059927367
8437,0.20183325
8438,0.4289007
8439,0.109972455
8440,0.1336129
8441,0.13496727
8442,0.20759834
8443,0.19756702
8444,0.10559134
8445,0.2057336
8446,0.2545547
8447,0.044269055
8448,0.3216519
8449,0.5948768
8450,0.8445712
8451,0.4025695
8452,0.8056174
8453,0.22295336
8454,0.6991742
8455,0.28147176
8456,0.10866106
8457,0.086388
8458,0.97650844
8459,0.07465799
8460,0.19901074
8461,0.6254567
8462,0.16168204
8463,0.06014002
8464,0.076037765
8465,0.27140254
8466,0.40011996
8467,0.22529753
8468,0.24306414
8469,0.4636862
8470,0.17226787
8471,0.04778406
8472,0.98637855
8473,0.1893117
8474,0.17477496
8475,0.23322497
8476,0.080383286
8477,0.13222864
8478,0.7281183
8479,0.34947702
8480,0.1589054
8481,0.0438031
8482,0.29362163
8483,0.35645297
8484,0.26840994
8485,0.19930461
8486,0.46898243
8487,0.3603811
8488,0.33562255
8489,0.09225656
8490,0.23274525
8491,0.33632421
8492,0.6316992
8493,0.051885717
8494,0.88905877
8495,0.07925417
8496,0.3022908
8497,0.09323599
8498,0.05057399
8499,0.080565624
8500,0.9489591
8501,0.111599244
8502,0.42395747
8503,0.68505657
8504,0.8730605
8505,0.06200698
8506,0.13647194
8507,0.19205719
8508,0.07839734
8509,0.17062792
8510,0.107833534
8511,0.1336241
8512,0.23764683
8513,0.34381795
8514,0.7887451
8515,0.2182092
8516,0.04436667
8517,0.112005964
8518,0.86173785
8519,0.3778901
8520,0.17260547
8521,0.054249875
8522,0.23486222
8523,0.27384564
8524,0.03144836
8525,0.41120926
8526,0.2404024
8527,0.5892234
8528,0.11896516
8529,0.17521003
8530,0.20190969
8531,0.38404083
8532,0.048314437
8533,0.098843776
8534,0.13946548
8535,0.47123984
8536,0.25294212
8537,0.42727357
8538,0.31106615
8539,0.14291368
8540,0.93520916
8541,0.28736338
8542,0.04091363
8543,0.07581121
8544,0.117154144
8545,0.21576817
8546,0.17093259
8547,0.24946126
8548,0.49851596
8549,0.23706372
8550,0.06335081
8551,0.9209749
8552,0.16591196
8553,0.051651105
8554,0.071640275
8555,0.30872473
8556,0.9763022
8557,0.34206405
8558,0.8580089
8559,0.8152544
8560,0.098083146
8561,0.05253776
8562,0.10697692
8563,0.48605323
8564,0.052243337
8565,0.86815965
8566,0.70025116
8567,0.44265473
8568,0.1289438
8569,0.11334153
8570,0.90027773
8571,0.5379541
8572,0.9319352
8573,0.63775116
8574,0.054142173
8575,0.09268168
8576,0.17233148
8577,0.18102337
8578,0.50104773
8579,0.9201174
8580,0.8190658
8581,0.11673288
8582,0.2793164
8583,0.031121867
8584,0.10806746
8585,0.51854277
8586,0.68549615
8587,0.98041326
8588,0.120683864
8589,0.47907162
8590,0.109812565
8591,0.0495325
8592,0.19177155
8593,0.5072345
8594,0.092304826
8595,0.2380478
8596,0.17711255
8597,0.22325137
8598,0.87059087
8599,0.12958956
8600,0.1790747
8601,0.05228937
8602,0.48908833
8603,0.6015023
8604,0.09172899
8605,0.5122653
8606,0.22344024
8607,0.51991546
8608,0.63051957
8609,0.097506255
8610,0.9758153
8611,0.049800124
8612,0.8163286
8613,0.23339914
8614,0.03399857
8615,0.07905209
8616,0.071452886
8617,0.14295946
8618,0.4058959
8619,0.0975959
8620,0.1157823
8621,0.44413754
8622,0.20880257
8623,0.59741014
8624,0.7913745
8625,0.39528444
8626,0.7332076
8627,0.15353069
8628,0.20052831
8629,0.35492998
8630,0.045749336
8631,0.03947074
8632,0.16600369
8633,0.10459874
8634,0.45186675
8635,0.18074395
8636,0.08866817
8637,0.956777
8638,0.17729211
8639,0.558925
8640,0.19497907
8641,0.058789376
8642,0.24057645
8643,0.50753164
8644,0.37031546
8645,0.9513726
8646,0.84624034
8647,0.2275884
8648,0.15518504
8649,0.3092094
8650,0.21866672
8651,0.18124604
8652,0.80789554
8653,0.033008594
8654,0.4992658
8655,0.8491138
8656,0.0585495
8657,0.21405037
8658,0.15236066
8659,0.14435202
8660,0.26962572
8661,0.0827256
8662,0.08170981
8663,0.1349916
8664,0.11055121
8665,0.76768035
8666,0.2755232
8667,0.9692304
8668,0.27731857
8669,0.91173375
8670,0.96731544
8671,0.60778433
8672,0.052361865
8673,0.10138658
8674,0.08828442
8675,0.5191865
8676,0.7362817
8677,0.20781939
8678,0.048057698
8679,0.037210003
8680,0.7904942
8681,0.11100441
8682,0.16643773
8683,0.04692461
8684,0.14629698
8685,0.89759177
8686,0.28611502
8687,0.18508011
8688,0.7962025
8689,0.6204784
8690,0.26558647
8691,0.11765564
8692,0.19422662
8693,0.11397642
8694,0.24648094
8695,0.92384124
8696,0.31523395
8697,0.57848203
8698,0.10592401
8699,0.090485215
8700,0.5979367
8701,0.17053288
8702,0.7833821
8703,0.23476233
8704,0.46155688
8705,0.16203833
8706,0.94296306
8707,0.32334855
8708,0.15469442
8709,0.17912602
8710,0.2740475
8711,0.25242656
8712,0.18438286
8713,0.17218012
8714,0.072596714
8715,0.116866
8716,0.0538036
8717,0.3356601
8718,0.30243564
8719,0.9633658
8720,0.16302541
8721,0.18882988
8722,0.42931038
8723,0.85758674
8724,0.7445202
8725,0.35798448
8726,0.33558244
8727,0.43585527
8728,0.1187672
8729,0.59789807
8730,0.30982292
8731,0.14513005
8732,0.5124867
8733,0.079943426
8734,0.5992366
8735,0.035427634
8736,0.11306168
8737,0.37246808
8738,0.12565312
8739,0.2287195
8740,0.25822756
8741,0.44120649
8742,0.10496582
8743,0.06732621
8744,0.12263667
8745,0.56330824
8746,0.22573863
8747,0.07825771
8748,0.26177487
8749,0.1556971
8750,0.14691721
8751,0.11131314
8752,0.27752653
8753,0.10193019
8754,0.12709038
8755,0.24444497
8756,0.69230884
8757,0.028898856
8758,0.07594241
8759,0.20677897
8760,0.4230691
8761,0.56008697
8762,0.37838483
8763,0.5844412
8764,0.5775978
8765,0.14069198
8766,0.5995319
8767,0.16568293
8768,0.38160127
8769,0.7815576
8770,0.18087569
8771,0.11367945
8772,0.2772705
8773,0.22332203
8774,0.10025109
8775,0.041481975
8776,0.31350756
8777,0.22580026
8778,0.61175066
8779,0.12594746
8780,0.4185316
8781,0.19018358
8782,0.32064256
8783,0.83472615
8784,0.057054605
8785,0.096460655
8786,0.10550169
8787,0.12762487
8788,0.40504104
8789,0.038714036
8790,0.09469971
8791,0.67496735
8792,0.190936
8793,0.110076904
8794,0.46654895
8795,0.0288864
8796,0.15785637
8797,0.56122464
8798,0.43817607
8799,0.14474556
8800,0.15629253
8801,0.19345742
8802,0.1773811
8803,0.4340246
8804,0.3474662
8805,0.41501045
8806,0.21152812
8807,0.040451266
8808,0.078061245
8809,0.31539953
8810,0.07425303
8811,0.07010062
8812,0.64585245
8813,0.18773915
8814,0.13780232
8815,0.040216718
8816,0.052172456
8817,0.13342889
8818,0.15969843
8819,0.72048426
8820,0.15100724
8821,0.47083473
8822,0.05538026
8823,0.89120823
8824,0.25217587
8825,0.4746931
8826,0.17534132
8827,0.9583144
8828,0.9770697
8829,0.17643532
8830,0.24098879
8831,0.5451593
8832,0.3374209
8833,0.17116493
8834,0.590829
8835,0.120321125
8836,0.13772494
8837,0.7198112
8838,0.21911497
8839,0.19807298
8840,0.2831707
8841,0.30235127
8842,0.6813
8843,0.18022881
8844,0.434774
8845,0.43038118
8846,0.84178627
8847,0.33533585
8848,0.7954474
8849,0.9746668
8850,0.38800064
8851,0.11474138
8852,0.9058629
8853,0.3734292
8854,0.5809533
8855,0.6617108
8856,0.42748538
8857,0.9143228
8858,0.7222728
8859,0.7295597
8860,0.18598138
8861,0.1821591
8862,0.17742783
8863,0.9769233
8864,0.5697773
8865,0.17985106
8866,0.08292078
8867,0.72081643
8868,0.8387816
8869,0.36221167
8870,0.37010032
8871,0.14043652
8872,0.35662326
8873,0.42925537
8874,0.72006696
8875,0.89937884
8876,0.08268289
8877,0.50895804
8878,0.03889206
8879,0.6564126
8880,0.9412299
8881,0.13035943
8882,0.15078087
8883,0.087103084
8884,0.06156011
8885,0.06705326
8886,0.93348056
8887,0.0718457
8888,0.46904248
8889,0.1332087
8890,0.39463523
8891,0.90527946
8892,0.05078786
8893,0.05613241
8894,0.22049887
8895,0.12534763
8896,0.09670146
8897,0.3666329
8898,0.11924578
8899,0.06558264
8900,0.9308814
8901,0.43974945
8902,0.5125619
8903,0.07658803
8904,0.9593208
8905,0.46420893
8906,0.581718
8907,0.11553039
8908,0.06495172
8909,0.78844124
8910,0.06991669
8911,0.92220205
8912,0.058020316
8913,0.07421206
8914,0.06721836
8915,0.07391202
8916,0.20451206
8917,0.4997733
8918,0.39190477
8919,0.09918915
8920,0.25816494
8921,0.50647795
8922,0.40570834
8923,0.9353352
8924,0.1799153
8925,0.7399579
8926,0.14115767
8927,0.3442336
8928,0.15193576
8929,0.32702687
8930,0.14362225
8931,0.047820553
8932,0.2670202
8933,0.3093212
8934,0.12605342
8935,0.103984565
8936,0.3155352
8937,0.09840251
8938,0.044405364
8939,0.41995966
8940,0.37978166
8941,0.5571089
8942,0.19514918
8943,0.40697837
8944,0.17104703
8945,0.27092162
8946,0.50898886
8947,0.12676243
8948,0.7593902
8949,0.07229786
8950,0.25461352
8951,0.045104034
8952,0.14523277
8953,0.060392577
8954,0.1545235
8955,0.41100973
8956,0.8886317
8957,0.1459266
8958,0.2806229
8959,0.4794555
8960,0.5752737
8961,0.47633576
8962,0.15131421
8963,0.27585575
8964,0.064083904
8965,0.13958111
8966,0.06394537
8967,0.1810211
8968,0.10661104
8969,0.12718624
8970,0.5908066
8971,0.71218264
8972,0.12640613
8973,0.27066624
8974,0.10511783
8975,0.61093694
8976,0.39208433
8977,0.5517069
8978,0.49314746
8979,0.05770767
8980,0.06671411
8981,0.37580097
8982,0.691808
8983,0.412142
8984,0.23172516
8985,0.10369397
8986,0.31880376
8987,0.12517561
8988,0.2266908
8989,0.6356866
8990,0.17102256
8991,0.494166
8992,0.065357424
8993,0.60597986
8994,0.786294
8995,0.41811177
8996,0.91554314
8997,0.5985802
8998,0.13645984
8999,0.16624136
9000,0.11480748
9001,0.31018123
9002,0.25109252
9003,0.33786234
9004,0.13695443
9005,0.039953075
9006,0.5650623
9007,0.1125583
9008,0.18462953
9009,0.16884622
9010,0.8484329
9011,0.13280891
9012,0.40755755
9013,0.42669713
9014,0.6353132
9015,0.06311847
9016,0.48836997
9017,0.11875987
9018,0.43960547
9019,0.4565881
9020,0.055916015
9021,0.045526262
9022,0.04909062
9023,0.13091573
9024,0.058251195
9025,0.608579
9026,0.06741761
9027,0.4330974
9028,0.09316152
9029,0.49944624
9030,0.11291385
9031,0.25465816
9032,0.7773666
9033,0.03613022
9034,0.8344973
9035,0.4432769
9036,0.11430757
9037,0.13837174
9038,0.85639006
9039,0.13883166
9040,0.36468703
9041,0.18777184
9042,0.051936276
9043,0.87621784
9044,0.3065434
9045,0.08548084
9046,0.09324958
9047,0.35851836
9048,0.437555
9049,0.6480257
9050,0.9432884
9051,0.06885222
9052,0.26995778
9053,0.098409206
9054,0.971834
9055,0.23915733
9056,0.11846576
9057,0.36410353
9058,0.4540208
9059,0.26859835
9060,0.13001001
9061,0.14934716
9062,0.362977
9063,0.28174794
9064,0.3380334
9065,0.9860016
9066,0.78548944
9067,0.21196358
9068,0.29184872
9069,0.097848095
9070,0.93501306
9071,0.048067745
9072,0.85359836
9073,0.17218718
9074,0.16017292
9075,0.20901687
9076,0.51106507
9077,0.05668837
9078,0.14008266
9079,0.083422214
9080,0.3600228
9081,0.16794771
9082,0.08229137
9083,0.76664907
9084,0.2695892
9085,0.13531587
9086,0.47056437
9087,0.11854789
9088,0.8927401
9089,0.6943928
9090,0.6999474
9091,0.2866004
9092,0.09367719
9093,0.42366862
9094,0.45220655
9095,0.06397603
9096,0.15471466
9097,0.12911211
9098,0.12682252
9099,0.72304183
9100,0.1964533
9101,0.93621564
9102,0.24872044
9103,0.4905625
9104,0.29972202
9105,0.18259446
9106,0.05471637
9107,0.64901525
9108,0.16717741
9109,0.5871529
9110,0.3117618
9111,0.5102202
9112,0.33407983
9113,0.09217876
9114,0.45725265
9115,0.2813104
9116,0.6026923
9117,0.47638878
9118,0.13369761
9119,0.22480805
9120,0.09259194
9121,0.8362677
9122,0.122484006
9123,0.8719388
9124,0.3651085
9125,0.7172837
9126,0.3494314
9127,0.08018891
9128,0.12984176
9129,0.263653
9130,0.1814633
9131,0.12716469
9132,0.23293193
9133,0.07524932
9134,0.34526116
9135,0.44067675
9136,0.34442595
9137,0.6321856
9138,0.094042905
9139,0.120782755
9140,0.06890586
9141,0.38148424
9142,0.75109243
9143,0.3532713
9144,0.65703
9145,0.4824848
9146,0.83790374
9147,0.14798729
9148,0.9544386
9149,0.09069527
9150,0.30822927
9151,0.65991867
9152,0.034755837
9153,0.15988545
9154,0.5188225
9155,0.24350718
9156,0.66918826
9157,0.16182624
9158,0.2887713
9159,0.4637953
9160,0.044314712
9161,0.47129172
9162,0.15657997
9163,0.037849292
9164,0.6891859
9165,0.5478758
9166,0.08005508
9167,0.70393234
9168,0.15718606
9169,0.03456282
9170,0.8431696
9171,0.42479196
9172,0.75025624
9173,0.7254094
9174,0.10461269
9175,0.11077732
9176,0.22571833
9177,0.53120834
9178,0.0503838
9179,0.1365018
9180,0.3318181
9181,0.21791491
9182,0.9776415
9183,0.46119633
9184,0.10254334
9185,0.39766207
9186,0.1640073
9187,0.055501267
9188,0.073795274
9189,0.094406076
9190,0.22025234
9191,0.09770552
9192,0.15446383
9193,0.042464852
9194,0.063918814
9195,0.14122742
9196,0.2989828
9197,0.40484896
9198,0.31754312
9199,0.055402976
9200,0.20436026
9201,0.35758078
9202,0.24729633
9203,0.7152538
9204,0.20342071
9205,0.060992017
9206,0.3745068
9207,0.17080648
9208,0.22190116
9209,0.3622959
9210,0.052828655
9211,0.07471881
9212,0.23558068
9213,0.18131508
9214,0.07708895
9215,0.2346122
9216,0.081776224
9217,0.3139726
9218,0.085510045
9219,0.16010898
9220,0.32170454
9221,0.47418234
9222,0.6361343
9223,0.29095602
9224,0.9030929
9225,0.20698944
9226,0.16170862
9227,0.42642185
9228,0.5865746
9229,0.97372675
9230,0.22482878
9231,0.12828176
9232,0.06474246
9233,0.6433468
9234,0.2418451
9235,0.055193357
9236,0.075133
9237,0.97197706
9238,0.11783566
9239,0.5458182
9240,0.5549816
9241,0.39181635
9242,0.38633978
9243,0.1227384
9244,0.29748046
9245,0.24304576
9246,0.9573252
9247,0.10022088
9248,0.14698243
9249,0.80787677
9250,0.16155149
9251,0.23372951
9252,0.14604434
9253,0.051469874
9254,0.096254796
9255,0.7490653
9256,0.15157343
9257,0.34743845
9258,0.5320728
9259,0.13045165
9260,0.11688561
9261,0.86182505
9262,0.52191186
9263,0.8226746
9264,0.79648185
9265,0.18241134
9266,0.07866676
9267,0.10521566
9268,0.04440851
9269,0.30625534
9270,0.099036306
9271,0.1225638
9272,0.08891537
9273,0.21729618
9274,0.18504836
9275,0.83107704
9276,0.3233113
9277,0.08120477
9278,0.4613121
9279,0.057613447
9280,0.08229618
9281,0.33843336
9282,0.73433006
9283,0.12828647
9284,0.05146391
9285,0.05043028
9286,0.09074333
9287,0.6067775
9288,0.31233174
9289,0.086682655
9290,0.21004383
9291,0.8815145
9292,0.047257025
9293,0.89410335
9294,0.060780488
9295,0.13698064
9296,0.19415155
9297,0.08125706
9298,0.2357351
9299,0.734554
9300,0.345238
9301,0.1458245
9302,0.65418094
9303,0.32456103
9304,0.056593653
9305,0.15434475
9306,0.13433027
9307,0.15825969
9308,0.17285964
9309,0.05931316
9310,0.83767974
9311,0.53508985
9312,0.07602829
9313,0.5096835
9314,0.09475383
9315,0.8136033
9316,0.95491856
9317,0.350476
9318,0.47522688
9319,0.15039119
9320,0.36909562
9321,0.82486415
9322,0.0971528
9323,0.7183971
9324,0.51574093
9325,0.23487312
9326,0.14752029
9327,0.8686661
9328,0.37320718
9329,0.30935603
9330,0.44771984
9331,0.42473665
9332,0.67298806
9333,0.35135102
9334,0.118311435
9335,0.21107566
9336,0.035065
9337,0.33890507
9338,0.196299
9339,0.09911647
9340,0.08439877
9341,0.078612395
9342,0.1264006
9343,0.086549945
9344,0.8975294
9345,0.071016505
9346,0.42586446
9347,0.4230003
9348,0.08573114
9349,0.6657562
9350,0.11268823
9351,0.095734835
9352,0.083013475
9353,0.8957851
9354,0.5637999
9355,0.52098006
9356,0.46648565
9357,0.117096715
9358,0.23068215
9359,0.11411595
9360,0.08536536
9361,0.38531125
9362,0.116613865
9363,0.5828607
9364,0.42966738
9365,0.9788336
9366,0.045880727
9367,0.9289395
9368,0.44468692
9369,0.66073704
9370,0.8449287
9371,0.2607933
9372,0.4734077
9373,0.10849638
9374,0.7642106
9375,0.49217737
9376,0.13793285
9377,0.14872077
9378,0.43555105
9379,0.6494401
9380,0.23395254
9381,0.46124735
9382,0.13664414
9383,0.87956595
